path,label,km_k50
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002354.jpg,0,29
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003950.jpg,0,5
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000137.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000498.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000054.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001314.jpg,0,38
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003980.jpg,0,3
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004664.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000545.jpg,0,37
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001212.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003153.jpg,0,1
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003561.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002256.jpg,0,5
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001084.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000461.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000345.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000319.jpg,0,30
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000975.jpg,0,14
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004434.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002689.jpg,0,29
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004707.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002834.jpg,0,35
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001723.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001222.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_001158.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000637.jpg,0,49
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000414.jpg,0,38
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000820.jpg,0,1
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000564.jpg,0,29
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000609.jpg,0,31
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003149.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000498.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000556.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001820.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002143.jpg,0,29
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002400.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003254.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000403.jpg,0,42
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000057.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_001076.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000161.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000209.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002879.jpg,0,39
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003946.jpg,0,1
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000694.jpg,0,31
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000732.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002163.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003690.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001032.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001204.jpg,0,16
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001976.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000477.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001767.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002471.jpg,0,1
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003915.jpg,0,7
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000394.jpg,0,19
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001541.jpg,0,29
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003172.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001743.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002466.jpg,0,49
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001453.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001460.jpg,0,49
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003198.jpg,0,29
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000712.jpg,0,35
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000714.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004668.jpg,0,35
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000876.jpg,0,5
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000366.jpg,0,31
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002891.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002343.jpg,0,9
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003008.jpg,0,49
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003969.jpg,0,16
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002458.jpg,0,31
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002003.jpg,0,30
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000860.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003290.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000326.jpg,0,38
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002231.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003984.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000085.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002546.jpg,0,37
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001288.jpg,0,32
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003644.jpg,0,19
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001175.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000308.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000071.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002242.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001821.jpg,0,22
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001515.jpg,0,46
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000885.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000859.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003916.jpg,0,5
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001499.jpg,0,21
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000522.jpg,0,30
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000915.jpg,0,31
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001174.jpg,0,29
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002057.jpg,0,46
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000294.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000190.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000927.jpg,0,49
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003026.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003867.jpg,0,31
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000062.jpg,0,3
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001306.jpg,0,49
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002064.jpg,0,37
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000414.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003583.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001063.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000373.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001363.jpg,0,37
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003179.jpg,0,16
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004474.jpg,0,35
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001586.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002707.jpg,0,31
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000324.jpg,0,8
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001398.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002025.jpg,0,8
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000070.jpg,0,38
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001651.jpg,0,38
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003126.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003462.jpg,0,37
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001227.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000564.jpg,0,45
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002977.jpg,0,13
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000879.jpg,0,15
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001793.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003805.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_001093.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001527.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002507.jpg,0,46
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000063.jpg,0,22
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001756.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000246.jpg,0,22
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_001072.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000277.jpg,0,42
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000229.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003145.jpg,0,39
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001176.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000484.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000664.jpg,0,42
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003152.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_001251.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003647.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002867.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002241.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000864.jpg,0,18
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001532.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000972.jpg,0,46
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_001116.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001764.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004558.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004265.jpg,0,3
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_001039.jpg,0,30
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000914.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000338.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000659.jpg,0,29
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003879.jpg,0,39
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002968.jpg,0,46
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003618.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003570.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000313.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002896.jpg,0,37
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001009.jpg,0,21
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001418.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000327.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000800.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001264.jpg,0,30
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002789.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003066.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002051.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000689.jpg,0,19
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002057.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002875.jpg,0,16
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001428.jpg,0,1
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003891.jpg,0,39
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000163.jpg,0,19
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001860.jpg,0,36
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003271.jpg,0,9
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001301.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002306.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000076.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002450.jpg,0,14
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000881.jpg,0,47
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_001236.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000601.jpg,0,35
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000271.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003906.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_001102.jpg,0,26
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003599.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001282.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003910.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_001206.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000587.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000564.jpg,0,39
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000627.jpg,0,25
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001584.jpg,0,38
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003509.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000495.jpg,0,25
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003313.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004675.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003901.jpg,0,25
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003914.jpg,0,8
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000569.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002428.jpg,0,8
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002094.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000976.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001133.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004057.jpg,0,36
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003942.jpg,0,21
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000186.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002429.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002141.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000211.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002425.jpg,0,16
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000714.jpg,0,25
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000331.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000169.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000227.jpg,0,8
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004615.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000376.jpg,0,42
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001704.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002908.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_001208.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001843.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000017.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000198.jpg,0,1
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002928.jpg,0,21
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003845.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000868.jpg,0,5
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_004042.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003896.jpg,0,19
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004210.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000302.jpg,0,32
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001378.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000832.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002470.jpg,0,29
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003685.jpg,0,32
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003785.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000761.jpg,0,32
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002579.jpg,0,39
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003174.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001616.jpg,0,21
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002391.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001631.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003219.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001620.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003476.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001406.jpg,0,9
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003384.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000074.jpg,0,29
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000472.jpg,0,13
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003840.jpg,0,32
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000336.jpg,0,21
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003560.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000081.jpg,0,32
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003412.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001121.jpg,0,13
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004296.jpg,0,37
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000967.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000485.jpg,0,13
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002553.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000257.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003227.jpg,0,8
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003443.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002302.jpg,0,41
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000554.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003442.jpg,0,21
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001271.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003812.jpg,0,22
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000972.jpg,0,37
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000190.jpg,0,46
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002785.jpg,0,36
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001829.jpg,0,1
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000051.jpg,0,8
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001327.jpg,0,35
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003908.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000646.jpg,0,39
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003478.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000261.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000115.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000215.jpg,0,30
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003626.jpg,0,37
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000931.jpg,0,49
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000028.jpg,0,16
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000108.jpg,0,35
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001737.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002464.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000772.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002769.jpg,0,22
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000657.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_001215.jpg,0,25
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000939.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004623.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_001064.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000176.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003602.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001838.jpg,0,14
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002096.jpg,0,14
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003932.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002050.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000878.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002878.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003297.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003752.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003247.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000421.jpg,0,16
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001373.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003285.jpg,0,11
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002592.jpg,0,15
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000796.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000031.jpg,0,22
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002688.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003679.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_001080.jpg,0,22
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000130.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003204.jpg,0,41
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002268.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002405.jpg,0,30
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001927.jpg,0,42
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000869.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003324.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000745.jpg,0,37
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000531.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001840.jpg,0,31
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004007.jpg,0,45
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000297.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_001066.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003468.jpg,0,25
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000107.jpg,0,22
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000813.jpg,0,5
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000735.jpg,0,1
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000332.jpg,0,15
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002944.jpg,0,16
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000759.jpg,0,42
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000239.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001357.jpg,0,12
